File,SWE_Sum_mm
20141217_northern_hemisphere_swe_0.25grid.nc,0.00
20141218_northern_hemisphere_swe_0.25grid.nc,0.00
20141219_northern_hemisphere_swe_0.25grid.nc,15.00
20141220_northern_hemisphere_swe_0.25grid.nc,458.00
20141221_northern_hemisphere_swe_0.25grid.nc,120.00
20141222_northern_hemisphere_swe_0.25grid.nc,0.00
20141223_northern_hemisphere_swe_0.25grid.nc,5.00
20141224_northern_hemisphere_swe_0.25grid.nc,0.00
20141225_northern_hemisphere_swe_0.25grid.nc,0.00
20141226_northern_hemisphere_swe_0.25grid.nc,0.00
20141227_northern_hemisphere_swe_0.25grid.nc,0.00
20141228_northern_hemisphere_swe_0.25grid.nc,0.00
20141229_northern_hemisphere_swe_0.25grid.nc,0.00
20141230_northern_hemisphere_swe_0.25grid.nc,0.00
20141231_northern_hemisphere_swe_0.25grid.nc,0.00
20150101_northern_hemisphere_swe_0.25grid.nc,42.00
20150102_northern_hemisphere_swe_0.25grid.nc,80.00
20150103_northern_hemisphere_swe_0.25grid.nc,60.00
20150104_northern_hemisphere_swe_0.25grid.nc,90.00
20150105_northern_hemisphere_swe_0.25grid.nc,1058.00
20150106_northern_hemisphere_swe_0.25grid.nc,730.00
20150107_northern_hemisphere_swe_0.25grid.nc,853.00
20150108_northern_hemisphere_swe_0.25grid.nc,597.00
20150109_northern_hemisphere_swe_0.25grid.nc,546.00
20150110_northern_hemisphere_swe_0.25grid.nc,572.00
20150111_northern_hemisphere_swe_0.25grid.nc,554.00
20150112_northern_hemisphere_swe_0.25grid.nc,536.00
20150113_northern_hemisphere_swe_0.25grid.nc,561.00
20150114_northern_hemisphere_swe_0.25grid.nc,530.00
20150115_northern_hemisphere_swe_0.25grid.nc,581.00
20150116_northern_hemisphere_swe_0.25grid.nc,552.00
20150117_northern_hemisphere_swe_0.25grid.nc,568.00
20150118_northern_hemisphere_swe_0.25grid.nc,517.00
20150119_northern_hemisphere_swe_0.25grid.nc,1653.00
20150120_northern_hemisphere_swe_0.25grid.nc,1401.00
20150121_northern_hemisphere_swe_0.25grid.nc,1756.00
20150122_northern_hemisphere_swe_0.25grid.nc,1557.00
20150123_northern_hemisphere_swe_0.25grid.nc,1735.00
20150124_northern_hemisphere_swe_0.25grid.nc,1390.00
20150125_northern_hemisphere_swe_0.25grid.nc,1407.00
20150126_northern_hemisphere_swe_0.25grid.nc,1412.00
20150127_northern_hemisphere_swe_0.25grid.nc,1158.00
20150128_northern_hemisphere_swe_0.25grid.nc,1367.00
20150129_northern_hemisphere_swe_0.25grid.nc,1991.00
20150130_northern_hemisphere_swe_0.25grid.nc,1489.00
20150131_northern_hemisphere_swe_0.25grid.nc,999.00
20150201_northern_hemisphere_swe_0.25grid.nc,2232.00
20150202_northern_hemisphere_swe_0.25grid.nc,2203.00
20150203_northern_hemisphere_swe_0.25grid.nc,1989.00
20150204_northern_hemisphere_swe_0.25grid.nc,2412.00
20150205_northern_hemisphere_swe_0.25grid.nc,2512.00
20150206_northern_hemisphere_swe_0.25grid.nc,2545.00
20150207_northern_hemisphere_swe_0.25grid.nc,2520.00
20150208_northern_hemisphere_swe_0.25grid.nc,2010.00
20150209_northern_hemisphere_swe_0.25grid.nc,2002.00
20150210_northern_hemisphere_swe_0.25grid.nc,2104.00
20150211_northern_hemisphere_swe_0.25grid.nc,1732.00
20150212_northern_hemisphere_swe_0.25grid.nc,2237.00
20150213_northern_hemisphere_swe_0.25grid.nc,2188.00
20150214_northern_hemisphere_swe_0.25grid.nc,2534.00
20150215_northern_hemisphere_swe_0.25grid.nc,2639.00
20150216_northern_hemisphere_swe_0.25grid.nc,2600.00
20150217_northern_hemisphere_swe_0.25grid.nc,2569.00
20150218_northern_hemisphere_swe_0.25grid.nc,2561.00
20150219_northern_hemisphere_swe_0.25grid.nc,2549.00
20150220_northern_hemisphere_swe_0.25grid.nc,2836.00
20150221_northern_hemisphere_swe_0.25grid.nc,3126.00
20150222_northern_hemisphere_swe_0.25grid.nc,3163.00
20150223_northern_hemisphere_swe_0.25grid.nc,3080.00
20150224_northern_hemisphere_swe_0.25grid.nc,3208.00
20150225_northern_hemisphere_swe_0.25grid.nc,3333.00
20150227_northern_hemisphere_swe_0.25grid.nc,3270.00
20150228_northern_hemisphere_swe_0.25grid.nc,3488.00
20150301_northern_hemisphere_swe_0.25grid.nc,4076.00
20150302_northern_hemisphere_swe_0.25grid.nc,3660.00
20150303_northern_hemisphere_swe_0.25grid.nc,2377.00
20150304_northern_hemisphere_swe_0.25grid.nc,3014.00
20150305_northern_hemisphere_swe_0.25grid.nc,3966.00
20150306_northern_hemisphere_swe_0.25grid.nc,4673.00
20150307_northern_hemisphere_swe_0.25grid.nc,4522.00
20150308_northern_hemisphere_swe_0.25grid.nc,4403.00
20150309_northern_hemisphere_swe_0.25grid.nc,3303.00
20150310_northern_hemisphere_swe_0.25grid.nc,2988.00
20150311_northern_hemisphere_swe_0.25grid.nc,2607.00
20150312_northern_hemisphere_swe_0.25grid.nc,2055.00
20150313_northern_hemisphere_swe_0.25grid.nc,1840.00
20150314_northern_hemisphere_swe_0.25grid.nc,1538.00
20150315_northern_hemisphere_swe_0.25grid.nc,2590.00
20150316_northern_hemisphere_swe_0.25grid.nc,1230.00
20150317_northern_hemisphere_swe_0.25grid.nc,2378.00
20150318_northern_hemisphere_swe_0.25grid.nc,1923.00
20150319_northern_hemisphere_swe_0.25grid.nc,1687.00
20150320_northern_hemisphere_swe_0.25grid.nc,1041.00
20150321_northern_hemisphere_swe_0.25grid.nc,2041.00
20150322_northern_hemisphere_swe_0.25grid.nc,1902.00
20150323_northern_hemisphere_swe_0.25grid.nc,2205.00
20150324_northern_hemisphere_swe_0.25grid.nc,1022.00
20150325_northern_hemisphere_swe_0.25grid.nc,1378.00
20150326_northern_hemisphere_swe_0.25grid.nc,677.00
20150327_northern_hemisphere_swe_0.25grid.nc,1442.00
20150328_northern_hemisphere_swe_0.25grid.nc,1329.00
20150329_northern_hemisphere_swe_0.25grid.nc,635.00
20150330_northern_hemisphere_swe_0.25grid.nc,732.00
20150331_northern_hemisphere_swe_0.25grid.nc,698.00
20150401_northern_hemisphere_swe_0.25grid.nc,489.00
20150402_northern_hemisphere_swe_0.25grid.nc,457.00
20150403_northern_hemisphere_swe_0.25grid.nc,260.00
20150404_northern_hemisphere_swe_0.25grid.nc,209.00
20150405_northern_hemisphere_swe_0.25grid.nc,284.00
20150406_northern_hemisphere_swe_0.25grid.nc,260.00
20150407_northern_hemisphere_swe_0.25grid.nc,221.00
20150408_northern_hemisphere_swe_0.25grid.nc,112.00
20150409_northern_hemisphere_swe_0.25grid.nc,322.00
20150410_northern_hemisphere_swe_0.25grid.nc,244.00
20150411_northern_hemisphere_swe_0.25grid.nc,208.00
20150412_northern_hemisphere_swe_0.25grid.nc,168.00
20150413_northern_hemisphere_swe_0.25grid.nc,93.00
20150414_northern_hemisphere_swe_0.25grid.nc,76.00
20150415_northern_hemisphere_swe_0.25grid.nc,4.00
20150416_northern_hemisphere_swe_0.25grid.nc,0.00
20150418_northern_hemisphere_swe_0.25grid.nc,0.00
20150419_northern_hemisphere_swe_0.25grid.nc,0.00
20150420_northern_hemisphere_swe_0.25grid.nc,0.00
20150421_northern_hemisphere_swe_0.25grid.nc,0.00
20150423_northern_hemisphere_swe_0.25grid.nc,0.00
20150424_northern_hemisphere_swe_0.25grid.nc,0.00
20150425_northern_hemisphere_swe_0.25grid.nc,0.00
20150428_northern_hemisphere_swe_0.25grid.nc,0.00
20150429_northern_hemisphere_swe_0.25grid.nc,0.00
20150430_northern_hemisphere_swe_0.25grid.nc,0.00
20150501_northern_hemisphere_swe_0.25grid.nc,0.00
20150502_northern_hemisphere_swe_0.25grid.nc,0.00
20150503_northern_hemisphere_swe_0.25grid.nc,0.00
20150504_northern_hemisphere_swe_0.25grid.nc,0.00
20150505_northern_hemisphere_swe_0.25grid.nc,0.00
20150506_northern_hemisphere_swe_0.25grid.nc,0.00
20150507_northern_hemisphere_swe_0.25grid.nc,0.00
20150508_northern_hemisphere_swe_0.25grid.nc,0.00
20150509_northern_hemisphere_swe_0.25grid.nc,0.00
20150510_northern_hemisphere_swe_0.25grid.nc,0.00
20150511_northern_hemisphere_swe_0.25grid.nc,0.00
20150512_northern_hemisphere_swe_0.25grid.nc,0.00
20150513_northern_hemisphere_swe_0.25grid.nc,0.00
20150514_northern_hemisphere_swe_0.25grid.nc,0.00
20150515_northern_hemisphere_swe_0.25grid.nc,0.00
20150516_northern_hemisphere_swe_0.25grid.nc,0.00
20150520_northern_hemisphere_swe_0.25grid.nc,0.00
