File,SWE_Sum_mm
20130216_northern_hemisphere_swe_0.25grid.nc,1220.00
20130217_northern_hemisphere_swe_0.25grid.nc,1208.00
20130218_northern_hemisphere_swe_0.25grid.nc,1898.00
20130219_northern_hemisphere_swe_0.25grid.nc,1146.00
20130220_northern_hemisphere_swe_0.25grid.nc,2175.00
20130221_northern_hemisphere_swe_0.25grid.nc,2729.00
20130222_northern_hemisphere_swe_0.25grid.nc,1284.00
20130223_northern_hemisphere_swe_0.25grid.nc,2216.00
20130224_northern_hemisphere_swe_0.25grid.nc,1758.00
20130225_northern_hemisphere_swe_0.25grid.nc,1395.00
20130226_northern_hemisphere_swe_0.25grid.nc,1127.00
20130227_northern_hemisphere_swe_0.25grid.nc,1352.00
20130228_northern_hemisphere_swe_0.25grid.nc,1529.00
20130301_northern_hemisphere_swe_0.25grid.nc,2624.00
20130302_northern_hemisphere_swe_0.25grid.nc,3401.00
20130303_northern_hemisphere_swe_0.25grid.nc,3292.00
20130304_northern_hemisphere_swe_0.25grid.nc,3489.00
20130305_northern_hemisphere_swe_0.25grid.nc,3690.00
20130306_northern_hemisphere_swe_0.25grid.nc,1811.00
20130307_northern_hemisphere_swe_0.25grid.nc,1724.00
20130308_northern_hemisphere_swe_0.25grid.nc,1600.00
20130309_northern_hemisphere_swe_0.25grid.nc,5986.00
20130310_northern_hemisphere_swe_0.25grid.nc,1232.00
20130311_northern_hemisphere_swe_0.25grid.nc,882.00
20130312_northern_hemisphere_swe_0.25grid.nc,428.00
20130313_northern_hemisphere_swe_0.25grid.nc,1673.00
20130314_northern_hemisphere_swe_0.25grid.nc,1845.00
20130315_northern_hemisphere_swe_0.25grid.nc,651.00
20130316_northern_hemisphere_swe_0.25grid.nc,1197.00
20130317_northern_hemisphere_swe_0.25grid.nc,2674.00
20130318_northern_hemisphere_swe_0.25grid.nc,554.00
20130319_northern_hemisphere_swe_0.25grid.nc,2113.00
20130320_northern_hemisphere_swe_0.25grid.nc,2043.00
20130321_northern_hemisphere_swe_0.25grid.nc,1513.00
20130322_northern_hemisphere_swe_0.25grid.nc,1118.00
20130323_northern_hemisphere_swe_0.25grid.nc,974.00
20130324_northern_hemisphere_swe_0.25grid.nc,848.00
20130325_northern_hemisphere_swe_0.25grid.nc,2687.00
20130326_northern_hemisphere_swe_0.25grid.nc,552.00
20130327_northern_hemisphere_swe_0.25grid.nc,416.00
20130328_northern_hemisphere_swe_0.25grid.nc,394.00
20130329_northern_hemisphere_swe_0.25grid.nc,246.00
20130330_northern_hemisphere_swe_0.25grid.nc,172.00
20130331_northern_hemisphere_swe_0.25grid.nc,285.00
20130401_northern_hemisphere_swe_0.25grid.nc,256.00
20130402_northern_hemisphere_swe_0.25grid.nc,391.00
20130403_northern_hemisphere_swe_0.25grid.nc,348.00
20130404_northern_hemisphere_swe_0.25grid.nc,304.00
20130405_northern_hemisphere_swe_0.25grid.nc,261.00
20130406_northern_hemisphere_swe_0.25grid.nc,236.00
20130407_northern_hemisphere_swe_0.25grid.nc,253.00
20130408_northern_hemisphere_swe_0.25grid.nc,146.00
20130409_northern_hemisphere_swe_0.25grid.nc,94.00
20130410_northern_hemisphere_swe_0.25grid.nc,37.00
20130411_northern_hemisphere_swe_0.25grid.nc,33.00
20130412_northern_hemisphere_swe_0.25grid.nc,7.00
20130413_northern_hemisphere_swe_0.25grid.nc,0.00
20130414_northern_hemisphere_swe_0.25grid.nc,0.00
20130415_northern_hemisphere_swe_0.25grid.nc,0.00
20130416_northern_hemisphere_swe_0.25grid.nc,0.00
20130417_northern_hemisphere_swe_0.25grid.nc,0.00
20130418_northern_hemisphere_swe_0.25grid.nc,0.00
20130419_northern_hemisphere_swe_0.25grid.nc,0.00
20130420_northern_hemisphere_swe_0.25grid.nc,0.00
20130421_northern_hemisphere_swe_0.25grid.nc,0.00
20130422_northern_hemisphere_swe_0.25grid.nc,0.00
20130423_northern_hemisphere_swe_0.25grid.nc,0.00
20130424_northern_hemisphere_swe_0.25grid.nc,0.00
20130425_northern_hemisphere_swe_0.25grid.nc,0.00
20130426_northern_hemisphere_swe_0.25grid.nc,0.00
20130427_northern_hemisphere_swe_0.25grid.nc,0.00
20130428_northern_hemisphere_swe_0.25grid.nc,0.00
20130429_northern_hemisphere_swe_0.25grid.nc,0.00
20130430_northern_hemisphere_swe_0.25grid.nc,0.00
20130501_northern_hemisphere_swe_0.25grid.nc,0.00
20130502_northern_hemisphere_swe_0.25grid.nc,0.00
20130503_northern_hemisphere_swe_0.25grid.nc,0.00
20130504_northern_hemisphere_swe_0.25grid.nc,0.00
20130505_northern_hemisphere_swe_0.25grid.nc,0.00
20130506_northern_hemisphere_swe_0.25grid.nc,0.00
20130507_northern_hemisphere_swe_0.25grid.nc,0.00
20130508_northern_hemisphere_swe_0.25grid.nc,0.00
20130509_northern_hemisphere_swe_0.25grid.nc,0.00
20130510_northern_hemisphere_swe_0.25grid.nc,0.00
20130511_northern_hemisphere_swe_0.25grid.nc,0.00
20130512_northern_hemisphere_swe_0.25grid.nc,0.00
20130513_northern_hemisphere_swe_0.25grid.nc,0.00
20130514_northern_hemisphere_swe_0.25grid.nc,0.00
20130515_northern_hemisphere_swe_0.25grid.nc,0.00
20130516_northern_hemisphere_swe_0.25grid.nc,0.00
20130517_northern_hemisphere_swe_0.25grid.nc,0.00
20130518_northern_hemisphere_swe_0.25grid.nc,0.00
20130519_northern_hemisphere_swe_0.25grid.nc,0.00
20130520_northern_hemisphere_swe_0.25grid.nc,0.00
20130521_northern_hemisphere_swe_0.25grid.nc,0.00
20130522_northern_hemisphere_swe_0.25grid.nc,0.00
20130523_northern_hemisphere_swe_0.25grid.nc,0.00
20130524_northern_hemisphere_swe_0.25grid.nc,0.00
