File,SWE_Sum_mm
20011123_northern_hemisphere_swe_0.25grid.nc,0.00
20011124_northern_hemisphere_swe_0.25grid.nc,0.00
20011125_northern_hemisphere_swe_0.25grid.nc,0.00
20011126_northern_hemisphere_swe_0.25grid.nc,0.00
20011127_northern_hemisphere_swe_0.25grid.nc,0.00
20011128_northern_hemisphere_swe_0.25grid.nc,0.00
20011129_northern_hemisphere_swe_0.25grid.nc,0.00
20011130_northern_hemisphere_swe_0.25grid.nc,0.00
20011201_northern_hemisphere_swe_0.25grid.nc,0.00
20011202_northern_hemisphere_swe_0.25grid.nc,0.00
20011203_northern_hemisphere_swe_0.25grid.nc,0.00
20011204_northern_hemisphere_swe_0.25grid.nc,0.00
20011205_northern_hemisphere_swe_0.25grid.nc,0.00
20011206_northern_hemisphere_swe_0.25grid.nc,0.00
20011208_northern_hemisphere_swe_0.25grid.nc,0.00
20011209_northern_hemisphere_swe_0.25grid.nc,0.00
20011210_northern_hemisphere_swe_0.25grid.nc,0.00
20011211_northern_hemisphere_swe_0.25grid.nc,0.00
20011212_northern_hemisphere_swe_0.25grid.nc,0.00
20011213_northern_hemisphere_swe_0.25grid.nc,0.00
20011214_northern_hemisphere_swe_0.25grid.nc,0.00
20011216_northern_hemisphere_swe_0.25grid.nc,19.00
20011217_northern_hemisphere_swe_0.25grid.nc,0.00
20011218_northern_hemisphere_swe_0.25grid.nc,0.00
20011219_northern_hemisphere_swe_0.25grid.nc,0.00
20011220_northern_hemisphere_swe_0.25grid.nc,0.00
20011221_northern_hemisphere_swe_0.25grid.nc,0.00
20011222_northern_hemisphere_swe_0.25grid.nc,0.00
20011223_northern_hemisphere_swe_0.25grid.nc,0.00
20011224_northern_hemisphere_swe_0.25grid.nc,8.00
20011225_northern_hemisphere_swe_0.25grid.nc,69.00
20011226_northern_hemisphere_swe_0.25grid.nc,112.00
20011227_northern_hemisphere_swe_0.25grid.nc,129.00
20011228_northern_hemisphere_swe_0.25grid.nc,192.00
20011229_northern_hemisphere_swe_0.25grid.nc,259.00
20011230_northern_hemisphere_swe_0.25grid.nc,316.00
20011231_northern_hemisphere_swe_0.25grid.nc,349.00
20020101_northern_hemisphere_swe_0.25grid.nc,323.00
20020102_northern_hemisphere_swe_0.25grid.nc,304.00
20020103_northern_hemisphere_swe_0.25grid.nc,244.00
20020104_northern_hemisphere_swe_0.25grid.nc,247.00
20020105_northern_hemisphere_swe_0.25grid.nc,212.00
20020106_northern_hemisphere_swe_0.25grid.nc,208.00
20020107_northern_hemisphere_swe_0.25grid.nc,341.00
20020108_northern_hemisphere_swe_0.25grid.nc,290.00
20020109_northern_hemisphere_swe_0.25grid.nc,263.00
20020110_northern_hemisphere_swe_0.25grid.nc,201.00
20020111_northern_hemisphere_swe_0.25grid.nc,112.00
20020112_northern_hemisphere_swe_0.25grid.nc,97.00
20020113_northern_hemisphere_swe_0.25grid.nc,226.00
20020114_northern_hemisphere_swe_0.25grid.nc,236.00
20020115_northern_hemisphere_swe_0.25grid.nc,269.00
20020116_northern_hemisphere_swe_0.25grid.nc,1812.00
20020117_northern_hemisphere_swe_0.25grid.nc,1925.00
20020118_northern_hemisphere_swe_0.25grid.nc,2405.00
20020119_northern_hemisphere_swe_0.25grid.nc,2779.00
20020120_northern_hemisphere_swe_0.25grid.nc,2285.00
20020121_northern_hemisphere_swe_0.25grid.nc,1820.00
20020122_northern_hemisphere_swe_0.25grid.nc,2371.00
20020123_northern_hemisphere_swe_0.25grid.nc,1423.00
20020124_northern_hemisphere_swe_0.25grid.nc,957.00
20020125_northern_hemisphere_swe_0.25grid.nc,880.00
20020126_northern_hemisphere_swe_0.25grid.nc,784.00
20020127_northern_hemisphere_swe_0.25grid.nc,662.00
20020128_northern_hemisphere_swe_0.25grid.nc,499.00
20020129_northern_hemisphere_swe_0.25grid.nc,572.00
20020130_northern_hemisphere_swe_0.25grid.nc,988.00
20020131_northern_hemisphere_swe_0.25grid.nc,2014.00
20020201_northern_hemisphere_swe_0.25grid.nc,2239.00
20020202_northern_hemisphere_swe_0.25grid.nc,2531.00
20020203_northern_hemisphere_swe_0.25grid.nc,2513.00
20020204_northern_hemisphere_swe_0.25grid.nc,3060.00
20020205_northern_hemisphere_swe_0.25grid.nc,3300.00
20020206_northern_hemisphere_swe_0.25grid.nc,3042.00
20020207_northern_hemisphere_swe_0.25grid.nc,2757.00
20020208_northern_hemisphere_swe_0.25grid.nc,2273.00
20020209_northern_hemisphere_swe_0.25grid.nc,2792.00
20020210_northern_hemisphere_swe_0.25grid.nc,1504.00
20020211_northern_hemisphere_swe_0.25grid.nc,2079.00
20020212_northern_hemisphere_swe_0.25grid.nc,1461.00
20020213_northern_hemisphere_swe_0.25grid.nc,2106.00
20020214_northern_hemisphere_swe_0.25grid.nc,2138.00
20020215_northern_hemisphere_swe_0.25grid.nc,2253.00
20020216_northern_hemisphere_swe_0.25grid.nc,1135.00
20020217_northern_hemisphere_swe_0.25grid.nc,2121.00
20020218_northern_hemisphere_swe_0.25grid.nc,1959.00
20020219_northern_hemisphere_swe_0.25grid.nc,1128.00
20020220_northern_hemisphere_swe_0.25grid.nc,877.00
20020221_northern_hemisphere_swe_0.25grid.nc,559.00
20020222_northern_hemisphere_swe_0.25grid.nc,1281.00
20020223_northern_hemisphere_swe_0.25grid.nc,864.00
20020224_northern_hemisphere_swe_0.25grid.nc,463.00
20020225_northern_hemisphere_swe_0.25grid.nc,386.00
20020226_northern_hemisphere_swe_0.25grid.nc,550.00
20020227_northern_hemisphere_swe_0.25grid.nc,1405.00
20020228_northern_hemisphere_swe_0.25grid.nc,1695.00
20020301_northern_hemisphere_swe_0.25grid.nc,1718.00
20020302_northern_hemisphere_swe_0.25grid.nc,1871.00
20020303_northern_hemisphere_swe_0.25grid.nc,947.00
20020304_northern_hemisphere_swe_0.25grid.nc,1128.00
20020305_northern_hemisphere_swe_0.25grid.nc,1211.00
20020306_northern_hemisphere_swe_0.25grid.nc,1437.00
20020307_northern_hemisphere_swe_0.25grid.nc,1112.00
20020308_northern_hemisphere_swe_0.25grid.nc,1348.00
20020309_northern_hemisphere_swe_0.25grid.nc,432.00
20020310_northern_hemisphere_swe_0.25grid.nc,435.00
20020311_northern_hemisphere_swe_0.25grid.nc,458.00
20020312_northern_hemisphere_swe_0.25grid.nc,319.00
20020313_northern_hemisphere_swe_0.25grid.nc,199.00
20020314_northern_hemisphere_swe_0.25grid.nc,107.00
20020315_northern_hemisphere_swe_0.25grid.nc,78.00
20020316_northern_hemisphere_swe_0.25grid.nc,37.00
20020317_northern_hemisphere_swe_0.25grid.nc,32.00
20020318_northern_hemisphere_swe_0.25grid.nc,59.00
20020319_northern_hemisphere_swe_0.25grid.nc,75.00
20020320_northern_hemisphere_swe_0.25grid.nc,47.00
20020321_northern_hemisphere_swe_0.25grid.nc,78.00
20020322_northern_hemisphere_swe_0.25grid.nc,301.00
20020323_northern_hemisphere_swe_0.25grid.nc,373.00
20020324_northern_hemisphere_swe_0.25grid.nc,270.00
20020325_northern_hemisphere_swe_0.25grid.nc,307.00
20020326_northern_hemisphere_swe_0.25grid.nc,348.00
20020327_northern_hemisphere_swe_0.25grid.nc,444.00
20020328_northern_hemisphere_swe_0.25grid.nc,225.00
20020329_northern_hemisphere_swe_0.25grid.nc,108.00
20020330_northern_hemisphere_swe_0.25grid.nc,54.00
20020331_northern_hemisphere_swe_0.25grid.nc,27.00
20020401_northern_hemisphere_swe_0.25grid.nc,38.00
20020402_northern_hemisphere_swe_0.25grid.nc,32.00
20020403_northern_hemisphere_swe_0.25grid.nc,134.00
20020404_northern_hemisphere_swe_0.25grid.nc,73.00
20020405_northern_hemisphere_swe_0.25grid.nc,51.00
20020406_northern_hemisphere_swe_0.25grid.nc,52.00
20020407_northern_hemisphere_swe_0.25grid.nc,14.00
20020408_northern_hemisphere_swe_0.25grid.nc,1.00
20020409_northern_hemisphere_swe_0.25grid.nc,0.00
20020410_northern_hemisphere_swe_0.25grid.nc,0.00
20020411_northern_hemisphere_swe_0.25grid.nc,0.00
20020412_northern_hemisphere_swe_0.25grid.nc,0.00
20020413_northern_hemisphere_swe_0.25grid.nc,0.00
20020414_northern_hemisphere_swe_0.25grid.nc,0.00
20020415_northern_hemisphere_swe_0.25grid.nc,0.00
20020416_northern_hemisphere_swe_0.25grid.nc,0.00
20020417_northern_hemisphere_swe_0.25grid.nc,0.00
20020418_northern_hemisphere_swe_0.25grid.nc,0.00
20020419_northern_hemisphere_swe_0.25grid.nc,0.00
20020420_northern_hemisphere_swe_0.25grid.nc,0.00
20020421_northern_hemisphere_swe_0.25grid.nc,0.00
20020422_northern_hemisphere_swe_0.25grid.nc,0.00
20020423_northern_hemisphere_swe_0.25grid.nc,0.00
20020424_northern_hemisphere_swe_0.25grid.nc,0.00
20020425_northern_hemisphere_swe_0.25grid.nc,0.00
20020426_northern_hemisphere_swe_0.25grid.nc,0.00
20020427_northern_hemisphere_swe_0.25grid.nc,0.00
20020428_northern_hemisphere_swe_0.25grid.nc,0.00
20020429_northern_hemisphere_swe_0.25grid.nc,0.00
20020430_northern_hemisphere_swe_0.25grid.nc,0.00
20020501_northern_hemisphere_swe_0.25grid.nc,0.00
20020502_northern_hemisphere_swe_0.25grid.nc,0.00
20020503_northern_hemisphere_swe_0.25grid.nc,0.00
20020520_northern_hemisphere_swe_0.25grid.nc,0.00
20020523_northern_hemisphere_swe_0.25grid.nc,0.00
20020524_northern_hemisphere_swe_0.25grid.nc,0.00
20020525_northern_hemisphere_swe_0.25grid.nc,0.00
20020526_northern_hemisphere_swe_0.25grid.nc,0.00
20020527_northern_hemisphere_swe_0.25grid.nc,0.00
