File,SWE_Sum_mm
20040305_northern_hemisphere_swe_0.25grid.nc,1066.00
20040306_northern_hemisphere_swe_0.25grid.nc,524.00
20040307_northern_hemisphere_swe_0.25grid.nc,663.00
20040308_northern_hemisphere_swe_0.25grid.nc,945.00
20040309_northern_hemisphere_swe_0.25grid.nc,961.00
20040310_northern_hemisphere_swe_0.25grid.nc,1154.00
20040311_northern_hemisphere_swe_0.25grid.nc,898.00
20040312_northern_hemisphere_swe_0.25grid.nc,1220.00
20040313_northern_hemisphere_swe_0.25grid.nc,962.00
20040314_northern_hemisphere_swe_0.25grid.nc,597.00
20040315_northern_hemisphere_swe_0.25grid.nc,913.00
20040316_northern_hemisphere_swe_0.25grid.nc,1180.00
20040317_northern_hemisphere_swe_0.25grid.nc,2274.00
20040318_northern_hemisphere_swe_0.25grid.nc,2247.00
20040319_northern_hemisphere_swe_0.25grid.nc,1423.00
20040320_northern_hemisphere_swe_0.25grid.nc,921.00
20040321_northern_hemisphere_swe_0.25grid.nc,1328.00
20040322_northern_hemisphere_swe_0.25grid.nc,1150.00
20040323_northern_hemisphere_swe_0.25grid.nc,736.00
20040324_northern_hemisphere_swe_0.25grid.nc,772.00
20040325_northern_hemisphere_swe_0.25grid.nc,395.00
20040326_northern_hemisphere_swe_0.25grid.nc,249.00
20040327_northern_hemisphere_swe_0.25grid.nc,50.00
20040328_northern_hemisphere_swe_0.25grid.nc,2.00
20040329_northern_hemisphere_swe_0.25grid.nc,0.00
20040330_northern_hemisphere_swe_0.25grid.nc,0.00
20040331_northern_hemisphere_swe_0.25grid.nc,0.00
20040401_northern_hemisphere_swe_0.25grid.nc,0.00
20040402_northern_hemisphere_swe_0.25grid.nc,0.00
20040403_northern_hemisphere_swe_0.25grid.nc,0.00
20040404_northern_hemisphere_swe_0.25grid.nc,0.00
20040405_northern_hemisphere_swe_0.25grid.nc,0.00
20040406_northern_hemisphere_swe_0.25grid.nc,0.00
20040407_northern_hemisphere_swe_0.25grid.nc,0.00
20040409_northern_hemisphere_swe_0.25grid.nc,0.00
20040410_northern_hemisphere_swe_0.25grid.nc,0.00
20040411_northern_hemisphere_swe_0.25grid.nc,0.00
20040412_northern_hemisphere_swe_0.25grid.nc,0.00
20040413_northern_hemisphere_swe_0.25grid.nc,0.00
20040414_northern_hemisphere_swe_0.25grid.nc,0.00
20040415_northern_hemisphere_swe_0.25grid.nc,0.00
20040416_northern_hemisphere_swe_0.25grid.nc,0.00
20040417_northern_hemisphere_swe_0.25grid.nc,0.00
20040418_northern_hemisphere_swe_0.25grid.nc,0.00
20040419_northern_hemisphere_swe_0.25grid.nc,0.00
20040421_northern_hemisphere_swe_0.25grid.nc,0.00
20040422_northern_hemisphere_swe_0.25grid.nc,0.00
20040423_northern_hemisphere_swe_0.25grid.nc,0.00
20040424_northern_hemisphere_swe_0.25grid.nc,0.00
20040425_northern_hemisphere_swe_0.25grid.nc,0.00
20040426_northern_hemisphere_swe_0.25grid.nc,0.00
20040427_northern_hemisphere_swe_0.25grid.nc,0.00
20040428_northern_hemisphere_swe_0.25grid.nc,0.00
20040429_northern_hemisphere_swe_0.25grid.nc,0.00
20040430_northern_hemisphere_swe_0.25grid.nc,0.00
20040501_northern_hemisphere_swe_0.25grid.nc,0.00
20040502_northern_hemisphere_swe_0.25grid.nc,0.00
20040503_northern_hemisphere_swe_0.25grid.nc,0.00
20040504_northern_hemisphere_swe_0.25grid.nc,0.00
20040505_northern_hemisphere_swe_0.25grid.nc,0.00
20040506_northern_hemisphere_swe_0.25grid.nc,0.00
20040507_northern_hemisphere_swe_0.25grid.nc,0.00
20040508_northern_hemisphere_swe_0.25grid.nc,0.00
20040509_northern_hemisphere_swe_0.25grid.nc,0.00
20040510_northern_hemisphere_swe_0.25grid.nc,0.00
20040511_northern_hemisphere_swe_0.25grid.nc,0.00
20040512_northern_hemisphere_swe_0.25grid.nc,0.00
20040513_northern_hemisphere_swe_0.25grid.nc,0.00
20040514_northern_hemisphere_swe_0.25grid.nc,0.00
20040515_northern_hemisphere_swe_0.25grid.nc,0.00
20040516_northern_hemisphere_swe_0.25grid.nc,0.00
20040517_northern_hemisphere_swe_0.25grid.nc,0.00
20040518_northern_hemisphere_swe_0.25grid.nc,0.00
20040519_northern_hemisphere_swe_0.25grid.nc,0.00
20040520_northern_hemisphere_swe_0.25grid.nc,0.00
20040521_northern_hemisphere_swe_0.25grid.nc,0.00
20040522_northern_hemisphere_swe_0.25grid.nc,0.00
