File,SWE_Sum_mm
20101206_northern_hemisphere_swe_0.25grid.nc,0.00
20101207_northern_hemisphere_swe_0.25grid.nc,0.00
20101208_northern_hemisphere_swe_0.25grid.nc,0.00
20101209_northern_hemisphere_swe_0.25grid.nc,0.00
20101210_northern_hemisphere_swe_0.25grid.nc,0.00
20101211_northern_hemisphere_swe_0.25grid.nc,0.00
20101212_northern_hemisphere_swe_0.25grid.nc,0.00
20101213_northern_hemisphere_swe_0.25grid.nc,0.00
20101214_northern_hemisphere_swe_0.25grid.nc,0.00
20101215_northern_hemisphere_swe_0.25grid.nc,0.00
20101216_northern_hemisphere_swe_0.25grid.nc,0.00
20101217_northern_hemisphere_swe_0.25grid.nc,0.00
20101218_northern_hemisphere_swe_0.25grid.nc,0.00
20101219_northern_hemisphere_swe_0.25grid.nc,0.00
20101221_northern_hemisphere_swe_0.25grid.nc,0.00
20101222_northern_hemisphere_swe_0.25grid.nc,0.00
20101223_northern_hemisphere_swe_0.25grid.nc,0.00
20101224_northern_hemisphere_swe_0.25grid.nc,163.00
20101225_northern_hemisphere_swe_0.25grid.nc,27.00
20101226_northern_hemisphere_swe_0.25grid.nc,419.00
20101227_northern_hemisphere_swe_0.25grid.nc,187.00
20101228_northern_hemisphere_swe_0.25grid.nc,198.00
20101229_northern_hemisphere_swe_0.25grid.nc,175.00
20101230_northern_hemisphere_swe_0.25grid.nc,155.00
20101231_northern_hemisphere_swe_0.25grid.nc,79.00
20110101_northern_hemisphere_swe_0.25grid.nc,0.00
20110102_northern_hemisphere_swe_0.25grid.nc,0.00
20110103_northern_hemisphere_swe_0.25grid.nc,47.00
20110104_northern_hemisphere_swe_0.25grid.nc,32.00
20110105_northern_hemisphere_swe_0.25grid.nc,71.00
20110106_northern_hemisphere_swe_0.25grid.nc,81.00
20110107_northern_hemisphere_swe_0.25grid.nc,152.00
20110108_northern_hemisphere_swe_0.25grid.nc,163.00
20110109_northern_hemisphere_swe_0.25grid.nc,173.00
20110110_northern_hemisphere_swe_0.25grid.nc,145.00
20110111_northern_hemisphere_swe_0.25grid.nc,182.00
20110112_northern_hemisphere_swe_0.25grid.nc,242.00
20110113_northern_hemisphere_swe_0.25grid.nc,250.00
20110114_northern_hemisphere_swe_0.25grid.nc,267.00
20110115_northern_hemisphere_swe_0.25grid.nc,305.00
20110116_northern_hemisphere_swe_0.25grid.nc,355.00
20110117_northern_hemisphere_swe_0.25grid.nc,340.00
20110118_northern_hemisphere_swe_0.25grid.nc,299.00
20110119_northern_hemisphere_swe_0.25grid.nc,1186.00
20110120_northern_hemisphere_swe_0.25grid.nc,1198.00
20110121_northern_hemisphere_swe_0.25grid.nc,1250.00
20110122_northern_hemisphere_swe_0.25grid.nc,979.00
20110123_northern_hemisphere_swe_0.25grid.nc,1477.00
20110124_northern_hemisphere_swe_0.25grid.nc,1266.00
20110125_northern_hemisphere_swe_0.25grid.nc,1035.00
20110126_northern_hemisphere_swe_0.25grid.nc,988.00
20110127_northern_hemisphere_swe_0.25grid.nc,1194.00
20110128_northern_hemisphere_swe_0.25grid.nc,1222.00
20110129_northern_hemisphere_swe_0.25grid.nc,1424.00
20110130_northern_hemisphere_swe_0.25grid.nc,1593.00
20110131_northern_hemisphere_swe_0.25grid.nc,1622.00
20110201_northern_hemisphere_swe_0.25grid.nc,1556.00
20110202_northern_hemisphere_swe_0.25grid.nc,2070.00
20110203_northern_hemisphere_swe_0.25grid.nc,2666.00
20110204_northern_hemisphere_swe_0.25grid.nc,2826.00
20110205_northern_hemisphere_swe_0.25grid.nc,3693.00
20110206_northern_hemisphere_swe_0.25grid.nc,2250.00
20110207_northern_hemisphere_swe_0.25grid.nc,2389.00
20110208_northern_hemisphere_swe_0.25grid.nc,2691.00
20110209_northern_hemisphere_swe_0.25grid.nc,2746.00
20110210_northern_hemisphere_swe_0.25grid.nc,2893.00
20110211_northern_hemisphere_swe_0.25grid.nc,3518.00
20110212_northern_hemisphere_swe_0.25grid.nc,3475.00
20110213_northern_hemisphere_swe_0.25grid.nc,2883.00
20110214_northern_hemisphere_swe_0.25grid.nc,2394.00
20110215_northern_hemisphere_swe_0.25grid.nc,3409.00
20110216_northern_hemisphere_swe_0.25grid.nc,2484.00
20110217_northern_hemisphere_swe_0.25grid.nc,2152.00
20110219_northern_hemisphere_swe_0.25grid.nc,1486.00
20110220_northern_hemisphere_swe_0.25grid.nc,1816.00
20110221_northern_hemisphere_swe_0.25grid.nc,2483.00
20110222_northern_hemisphere_swe_0.25grid.nc,2378.00
20110223_northern_hemisphere_swe_0.25grid.nc,1717.00
20110224_northern_hemisphere_swe_0.25grid.nc,1454.00
20110226_northern_hemisphere_swe_0.25grid.nc,1729.00
20110227_northern_hemisphere_swe_0.25grid.nc,2885.00
20110228_northern_hemisphere_swe_0.25grid.nc,2302.00
20110301_northern_hemisphere_swe_0.25grid.nc,2326.00
20110302_northern_hemisphere_swe_0.25grid.nc,1932.00
20110303_northern_hemisphere_swe_0.25grid.nc,1762.00
20110304_northern_hemisphere_swe_0.25grid.nc,1026.00
20110305_northern_hemisphere_swe_0.25grid.nc,947.00
20110306_northern_hemisphere_swe_0.25grid.nc,1437.00
20110307_northern_hemisphere_swe_0.25grid.nc,2616.00
20110308_northern_hemisphere_swe_0.25grid.nc,1285.00
20110309_northern_hemisphere_swe_0.25grid.nc,1110.00
20110310_northern_hemisphere_swe_0.25grid.nc,1077.00
20110311_northern_hemisphere_swe_0.25grid.nc,1409.00
20110312_northern_hemisphere_swe_0.25grid.nc,1458.00
20110313_northern_hemisphere_swe_0.25grid.nc,1326.00
20110314_northern_hemisphere_swe_0.25grid.nc,1209.00
20110315_northern_hemisphere_swe_0.25grid.nc,2494.00
20110316_northern_hemisphere_swe_0.25grid.nc,978.00
20110317_northern_hemisphere_swe_0.25grid.nc,739.00
20110318_northern_hemisphere_swe_0.25grid.nc,484.00
20110319_northern_hemisphere_swe_0.25grid.nc,413.00
20110320_northern_hemisphere_swe_0.25grid.nc,383.00
20110321_northern_hemisphere_swe_0.25grid.nc,409.00
20110322_northern_hemisphere_swe_0.25grid.nc,366.00
20110323_northern_hemisphere_swe_0.25grid.nc,616.00
20110324_northern_hemisphere_swe_0.25grid.nc,767.00
20110325_northern_hemisphere_swe_0.25grid.nc,642.00
20110326_northern_hemisphere_swe_0.25grid.nc,585.00
20110327_northern_hemisphere_swe_0.25grid.nc,539.00
20110328_northern_hemisphere_swe_0.25grid.nc,509.00
20110329_northern_hemisphere_swe_0.25grid.nc,457.00
20110330_northern_hemisphere_swe_0.25grid.nc,370.00
20110331_northern_hemisphere_swe_0.25grid.nc,346.00
20110401_northern_hemisphere_swe_0.25grid.nc,172.00
20110402_northern_hemisphere_swe_0.25grid.nc,118.00
20110403_northern_hemisphere_swe_0.25grid.nc,74.00
20110404_northern_hemisphere_swe_0.25grid.nc,47.00
20110406_northern_hemisphere_swe_0.25grid.nc,21.00
20110407_northern_hemisphere_swe_0.25grid.nc,0.00
20110408_northern_hemisphere_swe_0.25grid.nc,0.00
20110409_northern_hemisphere_swe_0.25grid.nc,0.00
20110410_northern_hemisphere_swe_0.25grid.nc,0.00
20110411_northern_hemisphere_swe_0.25grid.nc,0.00
20110412_northern_hemisphere_swe_0.25grid.nc,0.00
20110413_northern_hemisphere_swe_0.25grid.nc,0.00
20110415_northern_hemisphere_swe_0.25grid.nc,0.00
20110416_northern_hemisphere_swe_0.25grid.nc,0.00
20110419_northern_hemisphere_swe_0.25grid.nc,0.00
20110420_northern_hemisphere_swe_0.25grid.nc,0.00
20110422_northern_hemisphere_swe_0.25grid.nc,0.00
20110423_northern_hemisphere_swe_0.25grid.nc,0.00
20110424_northern_hemisphere_swe_0.25grid.nc,0.00
20110425_northern_hemisphere_swe_0.25grid.nc,0.00
20110426_northern_hemisphere_swe_0.25grid.nc,0.00
20110427_northern_hemisphere_swe_0.25grid.nc,0.00
20110428_northern_hemisphere_swe_0.25grid.nc,0.00
20110429_northern_hemisphere_swe_0.25grid.nc,0.00
20110430_northern_hemisphere_swe_0.25grid.nc,0.00
20110502_northern_hemisphere_swe_0.25grid.nc,0.00
20110503_northern_hemisphere_swe_0.25grid.nc,0.00
20110504_northern_hemisphere_swe_0.25grid.nc,0.00
20110505_northern_hemisphere_swe_0.25grid.nc,0.00
20110506_northern_hemisphere_swe_0.25grid.nc,0.00
20110507_northern_hemisphere_swe_0.25grid.nc,0.00
20110508_northern_hemisphere_swe_0.25grid.nc,0.00
20110509_northern_hemisphere_swe_0.25grid.nc,0.00
20110510_northern_hemisphere_swe_0.25grid.nc,0.00
20110511_northern_hemisphere_swe_0.25grid.nc,0.00
20110512_northern_hemisphere_swe_0.25grid.nc,0.00
20110513_northern_hemisphere_swe_0.25grid.nc,0.00
20110514_northern_hemisphere_swe_0.25grid.nc,0.00
20110515_northern_hemisphere_swe_0.25grid.nc,0.00
20110516_northern_hemisphere_swe_0.25grid.nc,0.00
20110518_northern_hemisphere_swe_0.25grid.nc,0.00
