File,SWE_Sum_mm
20070311_northern_hemisphere_swe_0.25grid.nc,1601.00
20070312_northern_hemisphere_swe_0.25grid.nc,1267.00
20070313_northern_hemisphere_swe_0.25grid.nc,1179.00
20070314_northern_hemisphere_swe_0.25grid.nc,699.00
20070315_northern_hemisphere_swe_0.25grid.nc,690.00
20070316_northern_hemisphere_swe_0.25grid.nc,674.00
20070317_northern_hemisphere_swe_0.25grid.nc,816.00
20070318_northern_hemisphere_swe_0.25grid.nc,699.00
20070319_northern_hemisphere_swe_0.25grid.nc,910.00
20070320_northern_hemisphere_swe_0.25grid.nc,638.00
20070321_northern_hemisphere_swe_0.25grid.nc,463.00
20070322_northern_hemisphere_swe_0.25grid.nc,239.00
20070323_northern_hemisphere_swe_0.25grid.nc,110.00
20070324_northern_hemisphere_swe_0.25grid.nc,38.00
20070325_northern_hemisphere_swe_0.25grid.nc,0.00
20070326_northern_hemisphere_swe_0.25grid.nc,0.00
20070327_northern_hemisphere_swe_0.25grid.nc,0.00
20070328_northern_hemisphere_swe_0.25grid.nc,0.00
20070329_northern_hemisphere_swe_0.25grid.nc,0.00
20070330_northern_hemisphere_swe_0.25grid.nc,0.00
20070331_northern_hemisphere_swe_0.25grid.nc,0.00
20070401_northern_hemisphere_swe_0.25grid.nc,0.00
20070402_northern_hemisphere_swe_0.25grid.nc,0.00
20070403_northern_hemisphere_swe_0.25grid.nc,0.00
20070404_northern_hemisphere_swe_0.25grid.nc,0.00
20070405_northern_hemisphere_swe_0.25grid.nc,0.00
20070406_northern_hemisphere_swe_0.25grid.nc,35.00
20070407_northern_hemisphere_swe_0.25grid.nc,43.00
20070408_northern_hemisphere_swe_0.25grid.nc,45.00
20070409_northern_hemisphere_swe_0.25grid.nc,0.00
20070410_northern_hemisphere_swe_0.25grid.nc,0.00
20070411_northern_hemisphere_swe_0.25grid.nc,0.00
20070412_northern_hemisphere_swe_0.25grid.nc,0.00
20070413_northern_hemisphere_swe_0.25grid.nc,0.00
20070414_northern_hemisphere_swe_0.25grid.nc,0.00
20070415_northern_hemisphere_swe_0.25grid.nc,0.00
20070416_northern_hemisphere_swe_0.25grid.nc,0.00
20070417_northern_hemisphere_swe_0.25grid.nc,0.00
20070418_northern_hemisphere_swe_0.25grid.nc,0.00
20070419_northern_hemisphere_swe_0.25grid.nc,0.00
20070420_northern_hemisphere_swe_0.25grid.nc,0.00
20070421_northern_hemisphere_swe_0.25grid.nc,0.00
20070422_northern_hemisphere_swe_0.25grid.nc,0.00
20070423_northern_hemisphere_swe_0.25grid.nc,0.00
20070424_northern_hemisphere_swe_0.25grid.nc,0.00
20070425_northern_hemisphere_swe_0.25grid.nc,0.00
20070426_northern_hemisphere_swe_0.25grid.nc,0.00
20070427_northern_hemisphere_swe_0.25grid.nc,0.00
20070428_northern_hemisphere_swe_0.25grid.nc,0.00
20070430_northern_hemisphere_swe_0.25grid.nc,0.00
20070501_northern_hemisphere_swe_0.25grid.nc,0.00
20070502_northern_hemisphere_swe_0.25grid.nc,0.00
20070503_northern_hemisphere_swe_0.25grid.nc,0.00
20070504_northern_hemisphere_swe_0.25grid.nc,0.00
20070505_northern_hemisphere_swe_0.25grid.nc,0.00
20070506_northern_hemisphere_swe_0.25grid.nc,0.00
20070509_northern_hemisphere_swe_0.25grid.nc,0.00
20070512_northern_hemisphere_swe_0.25grid.nc,0.00
20070513_northern_hemisphere_swe_0.25grid.nc,0.00
20070514_northern_hemisphere_swe_0.25grid.nc,0.00
20070515_northern_hemisphere_swe_0.25grid.nc,0.00
20070516_northern_hemisphere_swe_0.25grid.nc,0.00
20070603_northern_hemisphere_swe_0.25grid.nc,0.00
