File,SWE_Sum_mm
20140316_northern_hemisphere_swe_0.25grid.nc,5150.00
20140317_northern_hemisphere_swe_0.25grid.nc,4752.00
20140318_northern_hemisphere_swe_0.25grid.nc,5769.00
20140319_northern_hemisphere_swe_0.25grid.nc,3311.00
20140320_northern_hemisphere_swe_0.25grid.nc,5978.00
20140321_northern_hemisphere_swe_0.25grid.nc,3919.00
20140322_northern_hemisphere_swe_0.25grid.nc,3532.00
20140323_northern_hemisphere_swe_0.25grid.nc,3965.00
20140324_northern_hemisphere_swe_0.25grid.nc,4040.00
20140325_northern_hemisphere_swe_0.25grid.nc,4718.00
20140326_northern_hemisphere_swe_0.25grid.nc,4651.00
20140327_northern_hemisphere_swe_0.25grid.nc,2910.00
20140328_northern_hemisphere_swe_0.25grid.nc,2731.00
20140329_northern_hemisphere_swe_0.25grid.nc,2529.00
20140330_northern_hemisphere_swe_0.25grid.nc,3235.00
20140331_northern_hemisphere_swe_0.25grid.nc,2049.00
20140401_northern_hemisphere_swe_0.25grid.nc,1644.00
20140402_northern_hemisphere_swe_0.25grid.nc,2019.00
20140403_northern_hemisphere_swe_0.25grid.nc,1620.00
20140404_northern_hemisphere_swe_0.25grid.nc,1335.00
20140405_northern_hemisphere_swe_0.25grid.nc,2075.00
20140406_northern_hemisphere_swe_0.25grid.nc,1210.00
20140407_northern_hemisphere_swe_0.25grid.nc,1050.00
20140408_northern_hemisphere_swe_0.25grid.nc,735.00
20140409_northern_hemisphere_swe_0.25grid.nc,542.00
20140410_northern_hemisphere_swe_0.25grid.nc,363.00
20140411_northern_hemisphere_swe_0.25grid.nc,371.00
20140413_northern_hemisphere_swe_0.25grid.nc,208.00
20140414_northern_hemisphere_swe_0.25grid.nc,155.00
20140415_northern_hemisphere_swe_0.25grid.nc,323.00
20140416_northern_hemisphere_swe_0.25grid.nc,168.00
20140417_northern_hemisphere_swe_0.25grid.nc,103.00
20140418_northern_hemisphere_swe_0.25grid.nc,95.00
20140419_northern_hemisphere_swe_0.25grid.nc,72.00
20140420_northern_hemisphere_swe_0.25grid.nc,31.00
20140421_northern_hemisphere_swe_0.25grid.nc,2.00
20140422_northern_hemisphere_swe_0.25grid.nc,3.00
20140423_northern_hemisphere_swe_0.25grid.nc,0.00
20140424_northern_hemisphere_swe_0.25grid.nc,0.00
20140425_northern_hemisphere_swe_0.25grid.nc,0.00
20140427_northern_hemisphere_swe_0.25grid.nc,0.00
20140428_northern_hemisphere_swe_0.25grid.nc,0.00
20140429_northern_hemisphere_swe_0.25grid.nc,0.00
20140430_northern_hemisphere_swe_0.25grid.nc,0.00
20140501_northern_hemisphere_swe_0.25grid.nc,0.00
20140503_northern_hemisphere_swe_0.25grid.nc,0.00
20140504_northern_hemisphere_swe_0.25grid.nc,0.00
20140505_northern_hemisphere_swe_0.25grid.nc,0.00
20140508_northern_hemisphere_swe_0.25grid.nc,0.00
20140509_northern_hemisphere_swe_0.25grid.nc,0.00
20140510_northern_hemisphere_swe_0.25grid.nc,0.00
20140511_northern_hemisphere_swe_0.25grid.nc,0.00
20140512_northern_hemisphere_swe_0.25grid.nc,0.00
20140513_northern_hemisphere_swe_0.25grid.nc,0.00
20140514_northern_hemisphere_swe_0.25grid.nc,0.00
20140515_northern_hemisphere_swe_0.25grid.nc,0.00
20140516_northern_hemisphere_swe_0.25grid.nc,0.00
20140517_northern_hemisphere_swe_0.25grid.nc,0.00
20140518_northern_hemisphere_swe_0.25grid.nc,0.00
20140519_northern_hemisphere_swe_0.25grid.nc,0.00
20140520_northern_hemisphere_swe_0.25grid.nc,0.00
20140521_northern_hemisphere_swe_0.25grid.nc,0.00
20140522_northern_hemisphere_swe_0.25grid.nc,0.00
20140523_northern_hemisphere_swe_0.25grid.nc,0.00
20140524_northern_hemisphere_swe_0.25grid.nc,0.00
20140527_northern_hemisphere_swe_0.25grid.nc,0.00
20140528_northern_hemisphere_swe_0.25grid.nc,0.00
20140529_northern_hemisphere_swe_0.25grid.nc,0.00
20140530_northern_hemisphere_swe_0.25grid.nc,0.00
