File,SWE_Sum_mm
20170128_northern_hemisphere_swe_0.25grid.nc,348.00
20170129_northern_hemisphere_swe_0.25grid.nc,1483.00
20170130_northern_hemisphere_swe_0.25grid.nc,1072.00
20170131_northern_hemisphere_swe_0.25grid.nc,906.00
20170201_northern_hemisphere_swe_0.25grid.nc,764.00
20170202_northern_hemisphere_swe_0.25grid.nc,970.00
20170203_northern_hemisphere_swe_0.25grid.nc,1293.00
20170204_northern_hemisphere_swe_0.25grid.nc,1298.00
20170205_northern_hemisphere_swe_0.25grid.nc,1051.00
20170206_northern_hemisphere_swe_0.25grid.nc,1212.00
20170207_northern_hemisphere_swe_0.25grid.nc,932.00
20170208_northern_hemisphere_swe_0.25grid.nc,900.00
20170209_northern_hemisphere_swe_0.25grid.nc,1248.00
20170210_northern_hemisphere_swe_0.25grid.nc,1143.00
20170211_northern_hemisphere_swe_0.25grid.nc,861.00
20170212_northern_hemisphere_swe_0.25grid.nc,900.00
20170213_northern_hemisphere_swe_0.25grid.nc,2207.00
20170214_northern_hemisphere_swe_0.25grid.nc,1018.00
20170215_northern_hemisphere_swe_0.25grid.nc,1441.00
20170216_northern_hemisphere_swe_0.25grid.nc,2019.00
20170217_northern_hemisphere_swe_0.25grid.nc,1668.00
20170218_northern_hemisphere_swe_0.25grid.nc,928.00
20170219_northern_hemisphere_swe_0.25grid.nc,694.00
20170220_northern_hemisphere_swe_0.25grid.nc,629.00
20170221_northern_hemisphere_swe_0.25grid.nc,484.00
20170222_northern_hemisphere_swe_0.25grid.nc,402.00
20170223_northern_hemisphere_swe_0.25grid.nc,265.00
20170224_northern_hemisphere_swe_0.25grid.nc,225.00
20170225_northern_hemisphere_swe_0.25grid.nc,137.00
20170226_northern_hemisphere_swe_0.25grid.nc,183.00
20170227_northern_hemisphere_swe_0.25grid.nc,182.00
20170228_northern_hemisphere_swe_0.25grid.nc,171.00
20170301_northern_hemisphere_swe_0.25grid.nc,98.00
20170303_northern_hemisphere_swe_0.25grid.nc,257.00
20170304_northern_hemisphere_swe_0.25grid.nc,237.00
20170305_northern_hemisphere_swe_0.25grid.nc,173.00
20170306_northern_hemisphere_swe_0.25grid.nc,154.00
20170307_northern_hemisphere_swe_0.25grid.nc,87.00
20170308_northern_hemisphere_swe_0.25grid.nc,161.00
20170309_northern_hemisphere_swe_0.25grid.nc,165.00
20170310_northern_hemisphere_swe_0.25grid.nc,170.00
20170311_northern_hemisphere_swe_0.25grid.nc,135.00
20170312_northern_hemisphere_swe_0.25grid.nc,198.00
20170313_northern_hemisphere_swe_0.25grid.nc,131.00
20170314_northern_hemisphere_swe_0.25grid.nc,236.00
20170315_northern_hemisphere_swe_0.25grid.nc,221.00
20170316_northern_hemisphere_swe_0.25grid.nc,199.00
20170317_northern_hemisphere_swe_0.25grid.nc,139.00
20170318_northern_hemisphere_swe_0.25grid.nc,138.00
20170319_northern_hemisphere_swe_0.25grid.nc,114.00
20170320_northern_hemisphere_swe_0.25grid.nc,27.00
20170321_northern_hemisphere_swe_0.25grid.nc,11.00
20170322_northern_hemisphere_swe_0.25grid.nc,44.00
20170323_northern_hemisphere_swe_0.25grid.nc,40.00
20170324_northern_hemisphere_swe_0.25grid.nc,40.00
20170325_northern_hemisphere_swe_0.25grid.nc,3.00
20170326_northern_hemisphere_swe_0.25grid.nc,42.00
20170327_northern_hemisphere_swe_0.25grid.nc,35.00
20170328_northern_hemisphere_swe_0.25grid.nc,12.00
20170329_northern_hemisphere_swe_0.25grid.nc,0.00
20170330_northern_hemisphere_swe_0.25grid.nc,0.00
20170401_northern_hemisphere_swe_0.25grid.nc,0.00
20170402_northern_hemisphere_swe_0.25grid.nc,0.00
20170403_northern_hemisphere_swe_0.25grid.nc,0.00
20170404_northern_hemisphere_swe_0.25grid.nc,0.00
20170405_northern_hemisphere_swe_0.25grid.nc,0.00
20170406_northern_hemisphere_swe_0.25grid.nc,0.00
20170407_northern_hemisphere_swe_0.25grid.nc,0.00
20170408_northern_hemisphere_swe_0.25grid.nc,0.00
20170409_northern_hemisphere_swe_0.25grid.nc,0.00
20170410_northern_hemisphere_swe_0.25grid.nc,0.00
20170411_northern_hemisphere_swe_0.25grid.nc,0.00
20170412_northern_hemisphere_swe_0.25grid.nc,0.00
20170413_northern_hemisphere_swe_0.25grid.nc,0.00
20170414_northern_hemisphere_swe_0.25grid.nc,0.00
20170415_northern_hemisphere_swe_0.25grid.nc,0.00
20170416_northern_hemisphere_swe_0.25grid.nc,0.00
20170417_northern_hemisphere_swe_0.25grid.nc,0.00
20170418_northern_hemisphere_swe_0.25grid.nc,0.00
20170419_northern_hemisphere_swe_0.25grid.nc,0.00
20170421_northern_hemisphere_swe_0.25grid.nc,0.00
20170422_northern_hemisphere_swe_0.25grid.nc,0.00
20170423_northern_hemisphere_swe_0.25grid.nc,0.00
20170426_northern_hemisphere_swe_0.25grid.nc,0.00
20170427_northern_hemisphere_swe_0.25grid.nc,0.00
20170428_northern_hemisphere_swe_0.25grid.nc,0.00
20170429_northern_hemisphere_swe_0.25grid.nc,0.00
20170430_northern_hemisphere_swe_0.25grid.nc,0.00
20170501_northern_hemisphere_swe_0.25grid.nc,0.00
20170502_northern_hemisphere_swe_0.25grid.nc,0.00
20170503_northern_hemisphere_swe_0.25grid.nc,0.00
20170504_northern_hemisphere_swe_0.25grid.nc,0.00
20170505_northern_hemisphere_swe_0.25grid.nc,0.00
20170506_northern_hemisphere_swe_0.25grid.nc,0.00
20170508_northern_hemisphere_swe_0.25grid.nc,0.00
20170509_northern_hemisphere_swe_0.25grid.nc,0.00
20170510_northern_hemisphere_swe_0.25grid.nc,0.00
20170511_northern_hemisphere_swe_0.25grid.nc,0.00
20170512_northern_hemisphere_swe_0.25grid.nc,0.00
20170513_northern_hemisphere_swe_0.25grid.nc,0.00
20170514_northern_hemisphere_swe_0.25grid.nc,0.00
20170516_northern_hemisphere_swe_0.25grid.nc,0.00
20170517_northern_hemisphere_swe_0.25grid.nc,0.00
20170518_northern_hemisphere_swe_0.25grid.nc,0.00
20170520_northern_hemisphere_swe_0.25grid.nc,0.00
20170522_northern_hemisphere_swe_0.25grid.nc,0.00
20170523_northern_hemisphere_swe_0.25grid.nc,0.00
20170524_northern_hemisphere_swe_0.25grid.nc,0.00
20170601_northern_hemisphere_swe_0.25grid.nc,0.00
