File,SWE_Sum_mm
20081206_northern_hemisphere_swe_0.25grid.nc,2394.00
20081207_northern_hemisphere_swe_0.25grid.nc,2817.00
20081208_northern_hemisphere_swe_0.25grid.nc,2667.00
20081209_northern_hemisphere_swe_0.25grid.nc,2485.00
20081210_northern_hemisphere_swe_0.25grid.nc,2816.00
20081211_northern_hemisphere_swe_0.25grid.nc,3021.00
20081212_northern_hemisphere_swe_0.25grid.nc,3468.00
20081213_northern_hemisphere_swe_0.25grid.nc,3124.00
20081214_northern_hemisphere_swe_0.25grid.nc,2483.00
20081215_northern_hemisphere_swe_0.25grid.nc,1729.00
20081216_northern_hemisphere_swe_0.25grid.nc,2295.00
20081217_northern_hemisphere_swe_0.25grid.nc,2869.00
20081218_northern_hemisphere_swe_0.25grid.nc,2515.00
20081219_northern_hemisphere_swe_0.25grid.nc,2896.00
20081220_northern_hemisphere_swe_0.25grid.nc,3578.00
20081221_northern_hemisphere_swe_0.25grid.nc,4558.00
20081222_northern_hemisphere_swe_0.25grid.nc,4136.00
20081223_northern_hemisphere_swe_0.25grid.nc,4329.00
20081224_northern_hemisphere_swe_0.25grid.nc,4767.00
20081225_northern_hemisphere_swe_0.25grid.nc,3764.00
20081226_northern_hemisphere_swe_0.25grid.nc,3951.00
20081227_northern_hemisphere_swe_0.25grid.nc,2447.00
20081228_northern_hemisphere_swe_0.25grid.nc,1045.00
20081229_northern_hemisphere_swe_0.25grid.nc,444.00
20081230_northern_hemisphere_swe_0.25grid.nc,493.00
20081231_northern_hemisphere_swe_0.25grid.nc,1483.00
20090101_northern_hemisphere_swe_0.25grid.nc,1424.00
20090102_northern_hemisphere_swe_0.25grid.nc,1048.00
20090103_northern_hemisphere_swe_0.25grid.nc,1392.00
20090106_northern_hemisphere_swe_0.25grid.nc,1040.00
20090107_northern_hemisphere_swe_0.25grid.nc,1297.00
20090108_northern_hemisphere_swe_0.25grid.nc,2881.00
20090109_northern_hemisphere_swe_0.25grid.nc,2521.00
20090110_northern_hemisphere_swe_0.25grid.nc,2568.00
20090111_northern_hemisphere_swe_0.25grid.nc,3092.00
20090113_northern_hemisphere_swe_0.25grid.nc,3520.00
20090114_northern_hemisphere_swe_0.25grid.nc,3719.00
20090115_northern_hemisphere_swe_0.25grid.nc,3759.00
20090116_northern_hemisphere_swe_0.25grid.nc,3727.00
20090117_northern_hemisphere_swe_0.25grid.nc,3813.00
20090118_northern_hemisphere_swe_0.25grid.nc,4718.00
20090119_northern_hemisphere_swe_0.25grid.nc,4933.00
20090120_northern_hemisphere_swe_0.25grid.nc,5274.00
20090121_northern_hemisphere_swe_0.25grid.nc,4993.00
20090122_northern_hemisphere_swe_0.25grid.nc,4784.00
20090123_northern_hemisphere_swe_0.25grid.nc,4639.00
20090124_northern_hemisphere_swe_0.25grid.nc,4725.00
20090125_northern_hemisphere_swe_0.25grid.nc,4725.00
20090126_northern_hemisphere_swe_0.25grid.nc,4691.00
20090127_northern_hemisphere_swe_0.25grid.nc,4516.00
20090128_northern_hemisphere_swe_0.25grid.nc,4954.00
20090129_northern_hemisphere_swe_0.25grid.nc,5867.00
20090130_northern_hemisphere_swe_0.25grid.nc,6230.00
20090131_northern_hemisphere_swe_0.25grid.nc,6358.00
20090201_northern_hemisphere_swe_0.25grid.nc,5982.00
20090202_northern_hemisphere_swe_0.25grid.nc,5464.00
20090203_northern_hemisphere_swe_0.25grid.nc,5339.00
20090204_northern_hemisphere_swe_0.25grid.nc,5703.00
20090205_northern_hemisphere_swe_0.25grid.nc,6169.00
20090206_northern_hemisphere_swe_0.25grid.nc,5563.00
20090207_northern_hemisphere_swe_0.25grid.nc,4818.00
20090208_northern_hemisphere_swe_0.25grid.nc,3145.00
20090209_northern_hemisphere_swe_0.25grid.nc,4394.00
20090210_northern_hemisphere_swe_0.25grid.nc,2505.00
20090211_northern_hemisphere_swe_0.25grid.nc,1457.00
20090212_northern_hemisphere_swe_0.25grid.nc,633.00
20090213_northern_hemisphere_swe_0.25grid.nc,780.00
20090214_northern_hemisphere_swe_0.25grid.nc,895.00
20090215_northern_hemisphere_swe_0.25grid.nc,863.00
20090216_northern_hemisphere_swe_0.25grid.nc,1534.00
20090217_northern_hemisphere_swe_0.25grid.nc,759.00
20090219_northern_hemisphere_swe_0.25grid.nc,1762.00
20090220_northern_hemisphere_swe_0.25grid.nc,2049.00
20090221_northern_hemisphere_swe_0.25grid.nc,1971.00
20090222_northern_hemisphere_swe_0.25grid.nc,2360.00
20090223_northern_hemisphere_swe_0.25grid.nc,2546.00
20090224_northern_hemisphere_swe_0.25grid.nc,2919.00
20090225_northern_hemisphere_swe_0.25grid.nc,2045.00
20090226_northern_hemisphere_swe_0.25grid.nc,1667.00
20090227_northern_hemisphere_swe_0.25grid.nc,910.00
20090228_northern_hemisphere_swe_0.25grid.nc,1250.00
20090301_northern_hemisphere_swe_0.25grid.nc,1058.00
20090302_northern_hemisphere_swe_0.25grid.nc,1105.00
20090303_northern_hemisphere_swe_0.25grid.nc,969.00
20090304_northern_hemisphere_swe_0.25grid.nc,1430.00
20090305_northern_hemisphere_swe_0.25grid.nc,802.00
20090306_northern_hemisphere_swe_0.25grid.nc,787.00
20090307_northern_hemisphere_swe_0.25grid.nc,628.00
20090308_northern_hemisphere_swe_0.25grid.nc,564.00
20090309_northern_hemisphere_swe_0.25grid.nc,601.00
20090310_northern_hemisphere_swe_0.25grid.nc,559.00
20090311_northern_hemisphere_swe_0.25grid.nc,394.00
20090312_northern_hemisphere_swe_0.25grid.nc,407.00
20090314_northern_hemisphere_swe_0.25grid.nc,385.00
20090315_northern_hemisphere_swe_0.25grid.nc,318.00
20090316_northern_hemisphere_swe_0.25grid.nc,225.00
20090317_northern_hemisphere_swe_0.25grid.nc,187.00
20090318_northern_hemisphere_swe_0.25grid.nc,149.00
20090319_northern_hemisphere_swe_0.25grid.nc,126.00
20090320_northern_hemisphere_swe_0.25grid.nc,127.00
20090321_northern_hemisphere_swe_0.25grid.nc,129.00
20090322_northern_hemisphere_swe_0.25grid.nc,118.00
20090323_northern_hemisphere_swe_0.25grid.nc,167.00
20090324_northern_hemisphere_swe_0.25grid.nc,110.00
20090325_northern_hemisphere_swe_0.25grid.nc,173.00
20090326_northern_hemisphere_swe_0.25grid.nc,178.00
20090327_northern_hemisphere_swe_0.25grid.nc,20.00
20090328_northern_hemisphere_swe_0.25grid.nc,67.00
20090329_northern_hemisphere_swe_0.25grid.nc,8.00
20090330_northern_hemisphere_swe_0.25grid.nc,0.00
20090331_northern_hemisphere_swe_0.25grid.nc,0.00
20090401_northern_hemisphere_swe_0.25grid.nc,0.00
20090402_northern_hemisphere_swe_0.25grid.nc,0.00
20090403_northern_hemisphere_swe_0.25grid.nc,0.00
20090404_northern_hemisphere_swe_0.25grid.nc,0.00
20090405_northern_hemisphere_swe_0.25grid.nc,0.00
20090406_northern_hemisphere_swe_0.25grid.nc,0.00
20090407_northern_hemisphere_swe_0.25grid.nc,0.00
20090408_northern_hemisphere_swe_0.25grid.nc,0.00
20090409_northern_hemisphere_swe_0.25grid.nc,0.00
20090410_northern_hemisphere_swe_0.25grid.nc,0.00
20090411_northern_hemisphere_swe_0.25grid.nc,0.00
20090412_northern_hemisphere_swe_0.25grid.nc,0.00
20090413_northern_hemisphere_swe_0.25grid.nc,0.00
20090415_northern_hemisphere_swe_0.25grid.nc,0.00
20090416_northern_hemisphere_swe_0.25grid.nc,0.00
20090417_northern_hemisphere_swe_0.25grid.nc,0.00
20090418_northern_hemisphere_swe_0.25grid.nc,0.00
20090419_northern_hemisphere_swe_0.25grid.nc,0.00
20090420_northern_hemisphere_swe_0.25grid.nc,0.00
20090421_northern_hemisphere_swe_0.25grid.nc,0.00
20090422_northern_hemisphere_swe_0.25grid.nc,0.00
20090423_northern_hemisphere_swe_0.25grid.nc,0.00
20090424_northern_hemisphere_swe_0.25grid.nc,0.00
20090425_northern_hemisphere_swe_0.25grid.nc,0.00
20090426_northern_hemisphere_swe_0.25grid.nc,0.00
20090427_northern_hemisphere_swe_0.25grid.nc,0.00
20090428_northern_hemisphere_swe_0.25grid.nc,0.00
20090429_northern_hemisphere_swe_0.25grid.nc,0.00
20090430_northern_hemisphere_swe_0.25grid.nc,0.00
20090501_northern_hemisphere_swe_0.25grid.nc,0.00
20090502_northern_hemisphere_swe_0.25grid.nc,0.00
20090503_northern_hemisphere_swe_0.25grid.nc,0.00
20090504_northern_hemisphere_swe_0.25grid.nc,0.00
20090505_northern_hemisphere_swe_0.25grid.nc,0.00
20090506_northern_hemisphere_swe_0.25grid.nc,0.00
20090507_northern_hemisphere_swe_0.25grid.nc,0.00
20090508_northern_hemisphere_swe_0.25grid.nc,0.00
20090509_northern_hemisphere_swe_0.25grid.nc,0.00
20090510_northern_hemisphere_swe_0.25grid.nc,0.00
20090511_northern_hemisphere_swe_0.25grid.nc,0.00
20090512_northern_hemisphere_swe_0.25grid.nc,0.00
20090513_northern_hemisphere_swe_0.25grid.nc,0.00
20090514_northern_hemisphere_swe_0.25grid.nc,0.00
20090515_northern_hemisphere_swe_0.25grid.nc,0.00
20090516_northern_hemisphere_swe_0.25grid.nc,0.00
20090517_northern_hemisphere_swe_0.25grid.nc,0.00
20090518_northern_hemisphere_swe_0.25grid.nc,0.00
20090519_northern_hemisphere_swe_0.25grid.nc,0.00
20090520_northern_hemisphere_swe_0.25grid.nc,0.00
20090521_northern_hemisphere_swe_0.25grid.nc,0.00
20090522_northern_hemisphere_swe_0.25grid.nc,0.00
20090523_northern_hemisphere_swe_0.25grid.nc,0.00
20090524_northern_hemisphere_swe_0.25grid.nc,0.00
