File,SWE_Sum_mm
20030211_northern_hemisphere_swe_0.25grid.nc,4441.00
20030212_northern_hemisphere_swe_0.25grid.nc,4693.00
20030213_northern_hemisphere_swe_0.25grid.nc,4691.00
20030214_northern_hemisphere_swe_0.25grid.nc,4618.00
20030215_northern_hemisphere_swe_0.25grid.nc,4511.00
20030216_northern_hemisphere_swe_0.25grid.nc,4484.00
20030217_northern_hemisphere_swe_0.25grid.nc,4137.00
20030218_northern_hemisphere_swe_0.25grid.nc,4368.00
20030219_northern_hemisphere_swe_0.25grid.nc,4263.00
20030220_northern_hemisphere_swe_0.25grid.nc,4140.00
20030221_northern_hemisphere_swe_0.25grid.nc,3771.00
20030222_northern_hemisphere_swe_0.25grid.nc,3897.00
20030223_northern_hemisphere_swe_0.25grid.nc,5701.00
20030224_northern_hemisphere_swe_0.25grid.nc,5273.00
20030225_northern_hemisphere_swe_0.25grid.nc,4999.00
20030226_northern_hemisphere_swe_0.25grid.nc,4665.00
20030227_northern_hemisphere_swe_0.25grid.nc,4715.00
20030228_northern_hemisphere_swe_0.25grid.nc,5245.00
20030301_northern_hemisphere_swe_0.25grid.nc,4581.00
20030302_northern_hemisphere_swe_0.25grid.nc,4257.00
20030303_northern_hemisphere_swe_0.25grid.nc,4479.00
20030304_northern_hemisphere_swe_0.25grid.nc,4380.00
20030305_northern_hemisphere_swe_0.25grid.nc,5559.00
20030306_northern_hemisphere_swe_0.25grid.nc,5844.00
20030307_northern_hemisphere_swe_0.25grid.nc,5729.00
20030308_northern_hemisphere_swe_0.25grid.nc,5657.00
20030309_northern_hemisphere_swe_0.25grid.nc,5735.00
20030310_northern_hemisphere_swe_0.25grid.nc,5422.00
20030311_northern_hemisphere_swe_0.25grid.nc,5701.00
20030312_northern_hemisphere_swe_0.25grid.nc,5273.00
20030313_northern_hemisphere_swe_0.25grid.nc,5260.00
20030314_northern_hemisphere_swe_0.25grid.nc,4972.00
20030315_northern_hemisphere_swe_0.25grid.nc,4726.00
20030316_northern_hemisphere_swe_0.25grid.nc,4303.00
20030317_northern_hemisphere_swe_0.25grid.nc,3271.00
20030318_northern_hemisphere_swe_0.25grid.nc,2636.00
20030319_northern_hemisphere_swe_0.25grid.nc,2285.00
20030320_northern_hemisphere_swe_0.25grid.nc,1704.00
20030321_northern_hemisphere_swe_0.25grid.nc,1124.00
20030322_northern_hemisphere_swe_0.25grid.nc,814.00
20030323_northern_hemisphere_swe_0.25grid.nc,491.00
20030324_northern_hemisphere_swe_0.25grid.nc,242.00
20030325_northern_hemisphere_swe_0.25grid.nc,74.00
20030326_northern_hemisphere_swe_0.25grid.nc,34.00
20030327_northern_hemisphere_swe_0.25grid.nc,6.00
20030328_northern_hemisphere_swe_0.25grid.nc,0.00
20030329_northern_hemisphere_swe_0.25grid.nc,0.00
20030330_northern_hemisphere_swe_0.25grid.nc,0.00
20030331_northern_hemisphere_swe_0.25grid.nc,3.00
20030401_northern_hemisphere_swe_0.25grid.nc,144.00
20030402_northern_hemisphere_swe_0.25grid.nc,59.00
20030403_northern_hemisphere_swe_0.25grid.nc,107.00
20030404_northern_hemisphere_swe_0.25grid.nc,408.00
20030405_northern_hemisphere_swe_0.25grid.nc,504.00
20030406_northern_hemisphere_swe_0.25grid.nc,554.00
20030407_northern_hemisphere_swe_0.25grid.nc,491.00
20030408_northern_hemisphere_swe_0.25grid.nc,592.00
20030409_northern_hemisphere_swe_0.25grid.nc,410.00
20030410_northern_hemisphere_swe_0.25grid.nc,249.00
20030411_northern_hemisphere_swe_0.25grid.nc,127.00
20030412_northern_hemisphere_swe_0.25grid.nc,77.00
20030413_northern_hemisphere_swe_0.25grid.nc,69.00
20030414_northern_hemisphere_swe_0.25grid.nc,66.00
20030415_northern_hemisphere_swe_0.25grid.nc,0.00
20030416_northern_hemisphere_swe_0.25grid.nc,0.00
20030417_northern_hemisphere_swe_0.25grid.nc,12.00
20030418_northern_hemisphere_swe_0.25grid.nc,0.00
20030419_northern_hemisphere_swe_0.25grid.nc,0.00
20030420_northern_hemisphere_swe_0.25grid.nc,0.00
20030421_northern_hemisphere_swe_0.25grid.nc,0.00
20030422_northern_hemisphere_swe_0.25grid.nc,0.00
20030423_northern_hemisphere_swe_0.25grid.nc,1.00
20030425_northern_hemisphere_swe_0.25grid.nc,0.00
20030426_northern_hemisphere_swe_0.25grid.nc,0.00
20030427_northern_hemisphere_swe_0.25grid.nc,0.00
20030429_northern_hemisphere_swe_0.25grid.nc,0.00
20030430_northern_hemisphere_swe_0.25grid.nc,0.00
20030501_northern_hemisphere_swe_0.25grid.nc,0.00
20030502_northern_hemisphere_swe_0.25grid.nc,0.00
20030503_northern_hemisphere_swe_0.25grid.nc,0.00
20030504_northern_hemisphere_swe_0.25grid.nc,0.00
20030505_northern_hemisphere_swe_0.25grid.nc,0.00
20030506_northern_hemisphere_swe_0.25grid.nc,0.00
20030509_northern_hemisphere_swe_0.25grid.nc,0.00
20030510_northern_hemisphere_swe_0.25grid.nc,0.00
20030511_northern_hemisphere_swe_0.25grid.nc,0.00
20030512_northern_hemisphere_swe_0.25grid.nc,0.00
20030515_northern_hemisphere_swe_0.25grid.nc,0.00
