File,SWE_Sum_mm
20080112_northern_hemisphere_swe_0.25grid.nc,7.00
20080113_northern_hemisphere_swe_0.25grid.nc,27.00
20080114_northern_hemisphere_swe_0.25grid.nc,211.00
20080115_northern_hemisphere_swe_0.25grid.nc,345.00
20080116_northern_hemisphere_swe_0.25grid.nc,457.00
20080117_northern_hemisphere_swe_0.25grid.nc,285.00
20080118_northern_hemisphere_swe_0.25grid.nc,646.00
20080119_northern_hemisphere_swe_0.25grid.nc,914.00
20080120_northern_hemisphere_swe_0.25grid.nc,1003.00
20080121_northern_hemisphere_swe_0.25grid.nc,1099.00
20080122_northern_hemisphere_swe_0.25grid.nc,1533.00
20080123_northern_hemisphere_swe_0.25grid.nc,1929.00
20080124_northern_hemisphere_swe_0.25grid.nc,1988.00
20080125_northern_hemisphere_swe_0.25grid.nc,1950.00
20080126_northern_hemisphere_swe_0.25grid.nc,1822.00
20080127_northern_hemisphere_swe_0.25grid.nc,1921.00
20080128_northern_hemisphere_swe_0.25grid.nc,1768.00
20080129_northern_hemisphere_swe_0.25grid.nc,1195.00
20080130_northern_hemisphere_swe_0.25grid.nc,800.00
20080131_northern_hemisphere_swe_0.25grid.nc,753.00
20080201_northern_hemisphere_swe_0.25grid.nc,811.00
20080202_northern_hemisphere_swe_0.25grid.nc,1466.00
20080203_northern_hemisphere_swe_0.25grid.nc,1377.00
20080204_northern_hemisphere_swe_0.25grid.nc,1267.00
20080205_northern_hemisphere_swe_0.25grid.nc,681.00
20080206_northern_hemisphere_swe_0.25grid.nc,736.00
20080207_northern_hemisphere_swe_0.25grid.nc,2373.00
20080208_northern_hemisphere_swe_0.25grid.nc,2196.00
20080210_northern_hemisphere_swe_0.25grid.nc,3209.00
20080211_northern_hemisphere_swe_0.25grid.nc,2367.00
20080212_northern_hemisphere_swe_0.25grid.nc,3010.00
20080213_northern_hemisphere_swe_0.25grid.nc,3646.00
20080214_northern_hemisphere_swe_0.25grid.nc,3591.00
20080215_northern_hemisphere_swe_0.25grid.nc,3689.00
20080216_northern_hemisphere_swe_0.25grid.nc,3430.00
20080217_northern_hemisphere_swe_0.25grid.nc,2775.00
20080218_northern_hemisphere_swe_0.25grid.nc,1849.00
20080219_northern_hemisphere_swe_0.25grid.nc,1913.00
20080220_northern_hemisphere_swe_0.25grid.nc,2748.00
20080221_northern_hemisphere_swe_0.25grid.nc,3306.00
20080222_northern_hemisphere_swe_0.25grid.nc,2759.00
20080223_northern_hemisphere_swe_0.25grid.nc,2884.00
20080225_northern_hemisphere_swe_0.25grid.nc,2692.00
20080226_northern_hemisphere_swe_0.25grid.nc,2705.00
20080227_northern_hemisphere_swe_0.25grid.nc,2963.00
20080228_northern_hemisphere_swe_0.25grid.nc,2998.00
20080229_northern_hemisphere_swe_0.25grid.nc,2199.00
20080301_northern_hemisphere_swe_0.25grid.nc,3205.00
20080302_northern_hemisphere_swe_0.25grid.nc,3608.00
20080303_northern_hemisphere_swe_0.25grid.nc,2054.00
20080304_northern_hemisphere_swe_0.25grid.nc,2229.00
20080305_northern_hemisphere_swe_0.25grid.nc,2808.00
20080306_northern_hemisphere_swe_0.25grid.nc,2352.00
20080307_northern_hemisphere_swe_0.25grid.nc,2503.00
20080308_northern_hemisphere_swe_0.25grid.nc,3147.00
20080309_northern_hemisphere_swe_0.25grid.nc,4157.00
20080310_northern_hemisphere_swe_0.25grid.nc,4003.00
20080311_northern_hemisphere_swe_0.25grid.nc,3379.00
20080312_northern_hemisphere_swe_0.25grid.nc,3654.00
20080313_northern_hemisphere_swe_0.25grid.nc,2855.00
20080314_northern_hemisphere_swe_0.25grid.nc,2600.00
20080315_northern_hemisphere_swe_0.25grid.nc,2146.00
20080316_northern_hemisphere_swe_0.25grid.nc,2145.00
20080317_northern_hemisphere_swe_0.25grid.nc,2283.00
20080318_northern_hemisphere_swe_0.25grid.nc,1613.00
20080319_northern_hemisphere_swe_0.25grid.nc,1516.00
20080320_northern_hemisphere_swe_0.25grid.nc,2460.00
20080321_northern_hemisphere_swe_0.25grid.nc,2024.00
20080322_northern_hemisphere_swe_0.25grid.nc,2598.00
20080323_northern_hemisphere_swe_0.25grid.nc,2151.00
20080324_northern_hemisphere_swe_0.25grid.nc,2171.00
20080325_northern_hemisphere_swe_0.25grid.nc,2260.00
20080326_northern_hemisphere_swe_0.25grid.nc,2676.00
20080327_northern_hemisphere_swe_0.25grid.nc,1601.00
20080328_northern_hemisphere_swe_0.25grid.nc,2704.00
20080329_northern_hemisphere_swe_0.25grid.nc,1668.00
20080330_northern_hemisphere_swe_0.25grid.nc,1713.00
20080331_northern_hemisphere_swe_0.25grid.nc,889.00
20080401_northern_hemisphere_swe_0.25grid.nc,511.00
20080402_northern_hemisphere_swe_0.25grid.nc,707.00
20080403_northern_hemisphere_swe_0.25grid.nc,216.00
20080404_northern_hemisphere_swe_0.25grid.nc,225.00
20080405_northern_hemisphere_swe_0.25grid.nc,144.00
20080406_northern_hemisphere_swe_0.25grid.nc,84.00
20080407_northern_hemisphere_swe_0.25grid.nc,14.00
20080408_northern_hemisphere_swe_0.25grid.nc,0.00
20080409_northern_hemisphere_swe_0.25grid.nc,0.00
20080410_northern_hemisphere_swe_0.25grid.nc,0.00
20080411_northern_hemisphere_swe_0.25grid.nc,0.00
20080412_northern_hemisphere_swe_0.25grid.nc,0.00
20080413_northern_hemisphere_swe_0.25grid.nc,0.00
20080414_northern_hemisphere_swe_0.25grid.nc,0.00
20080415_northern_hemisphere_swe_0.25grid.nc,0.00
20080416_northern_hemisphere_swe_0.25grid.nc,0.00
20080417_northern_hemisphere_swe_0.25grid.nc,0.00
20080418_northern_hemisphere_swe_0.25grid.nc,0.00
20080419_northern_hemisphere_swe_0.25grid.nc,0.00
20080420_northern_hemisphere_swe_0.25grid.nc,0.00
20080421_northern_hemisphere_swe_0.25grid.nc,0.00
20080422_northern_hemisphere_swe_0.25grid.nc,0.00
20080423_northern_hemisphere_swe_0.25grid.nc,0.00
20080424_northern_hemisphere_swe_0.25grid.nc,0.00
20080425_northern_hemisphere_swe_0.25grid.nc,0.00
20080426_northern_hemisphere_swe_0.25grid.nc,0.00
20080428_northern_hemisphere_swe_0.25grid.nc,0.00
20080429_northern_hemisphere_swe_0.25grid.nc,0.00
20080430_northern_hemisphere_swe_0.25grid.nc,0.00
20080501_northern_hemisphere_swe_0.25grid.nc,0.00
20080502_northern_hemisphere_swe_0.25grid.nc,0.00
20080503_northern_hemisphere_swe_0.25grid.nc,0.00
20080504_northern_hemisphere_swe_0.25grid.nc,0.00
20080505_northern_hemisphere_swe_0.25grid.nc,0.00
20080509_northern_hemisphere_swe_0.25grid.nc,0.00
20080513_northern_hemisphere_swe_0.25grid.nc,0.00
20080514_northern_hemisphere_swe_0.25grid.nc,0.00
20080515_northern_hemisphere_swe_0.25grid.nc,0.00
20080516_northern_hemisphere_swe_0.25grid.nc,0.00
20080518_northern_hemisphere_swe_0.25grid.nc,0.00
20080519_northern_hemisphere_swe_0.25grid.nc,0.00
20080520_northern_hemisphere_swe_0.25grid.nc,0.00
20080521_northern_hemisphere_swe_0.25grid.nc,0.00
20080522_northern_hemisphere_swe_0.25grid.nc,0.00
20080523_northern_hemisphere_swe_0.25grid.nc,0.00
20080525_northern_hemisphere_swe_0.25grid.nc,0.00
20080526_northern_hemisphere_swe_0.25grid.nc,0.00
20080527_northern_hemisphere_swe_0.25grid.nc,0.00
20080529_northern_hemisphere_swe_0.25grid.nc,0.00
20080531_northern_hemisphere_swe_0.25grid.nc,0.00
20080608_northern_hemisphere_swe_0.25grid.nc,0.00
