File,SWE_Sum_mm
20111210_northern_hemisphere_swe_0.25grid.nc,0.00
20111211_northern_hemisphere_swe_0.25grid.nc,0.00
20111212_northern_hemisphere_swe_0.25grid.nc,0.00
20111213_northern_hemisphere_swe_0.25grid.nc,0.00
20111214_northern_hemisphere_swe_0.25grid.nc,0.00
20111215_northern_hemisphere_swe_0.25grid.nc,0.00
20111216_northern_hemisphere_swe_0.25grid.nc,0.00
20111217_northern_hemisphere_swe_0.25grid.nc,0.00
20111218_northern_hemisphere_swe_0.25grid.nc,0.00
20111219_northern_hemisphere_swe_0.25grid.nc,0.00
20111220_northern_hemisphere_swe_0.25grid.nc,0.00
20111221_northern_hemisphere_swe_0.25grid.nc,0.00
20111222_northern_hemisphere_swe_0.25grid.nc,0.00
20111223_northern_hemisphere_swe_0.25grid.nc,0.00
20111224_northern_hemisphere_swe_0.25grid.nc,0.00
20111225_northern_hemisphere_swe_0.25grid.nc,0.00
20111226_northern_hemisphere_swe_0.25grid.nc,0.00
20111227_northern_hemisphere_swe_0.25grid.nc,0.00
20111228_northern_hemisphere_swe_0.25grid.nc,0.00
20111229_northern_hemisphere_swe_0.25grid.nc,0.00
20111230_northern_hemisphere_swe_0.25grid.nc,0.00
20111231_northern_hemisphere_swe_0.25grid.nc,0.00
20120101_northern_hemisphere_swe_0.25grid.nc,0.00
20120102_northern_hemisphere_swe_0.25grid.nc,0.00
20120103_northern_hemisphere_swe_0.25grid.nc,453.00
20120104_northern_hemisphere_swe_0.25grid.nc,51.00
20120105_northern_hemisphere_swe_0.25grid.nc,37.00
20120106_northern_hemisphere_swe_0.25grid.nc,21.00
20120107_northern_hemisphere_swe_0.25grid.nc,0.00
20120108_northern_hemisphere_swe_0.25grid.nc,30.00
20120109_northern_hemisphere_swe_0.25grid.nc,0.00
20120110_northern_hemisphere_swe_0.25grid.nc,0.00
20120111_northern_hemisphere_swe_0.25grid.nc,12.00
20120112_northern_hemisphere_swe_0.25grid.nc,0.00
20120113_northern_hemisphere_swe_0.25grid.nc,170.00
20120114_northern_hemisphere_swe_0.25grid.nc,532.00
20120115_northern_hemisphere_swe_0.25grid.nc,284.00
20120116_northern_hemisphere_swe_0.25grid.nc,27.00
20120117_northern_hemisphere_swe_0.25grid.nc,3.00
20120118_northern_hemisphere_swe_0.25grid.nc,31.00
20120119_northern_hemisphere_swe_0.25grid.nc,791.00
20120120_northern_hemisphere_swe_0.25grid.nc,206.00
20120121_northern_hemisphere_swe_0.25grid.nc,232.00
20120122_northern_hemisphere_swe_0.25grid.nc,224.00
20120123_northern_hemisphere_swe_0.25grid.nc,143.00
20120124_northern_hemisphere_swe_0.25grid.nc,63.00
20120125_northern_hemisphere_swe_0.25grid.nc,83.00
20120126_northern_hemisphere_swe_0.25grid.nc,87.00
20120127_northern_hemisphere_swe_0.25grid.nc,83.00
20120128_northern_hemisphere_swe_0.25grid.nc,239.00
20120129_northern_hemisphere_swe_0.25grid.nc,454.00
20120130_northern_hemisphere_swe_0.25grid.nc,538.00
20120131_northern_hemisphere_swe_0.25grid.nc,271.00
20120201_northern_hemisphere_swe_0.25grid.nc,115.00
20120202_northern_hemisphere_swe_0.25grid.nc,79.00
20120203_northern_hemisphere_swe_0.25grid.nc,70.00
20120205_northern_hemisphere_swe_0.25grid.nc,75.00
20120206_northern_hemisphere_swe_0.25grid.nc,72.00
20120207_northern_hemisphere_swe_0.25grid.nc,60.00
20120208_northern_hemisphere_swe_0.25grid.nc,52.00
20120209_northern_hemisphere_swe_0.25grid.nc,65.00
20120210_northern_hemisphere_swe_0.25grid.nc,59.00
20120211_northern_hemisphere_swe_0.25grid.nc,163.00
20120212_northern_hemisphere_swe_0.25grid.nc,241.00
20120213_northern_hemisphere_swe_0.25grid.nc,226.00
20120214_northern_hemisphere_swe_0.25grid.nc,216.00
20120215_northern_hemisphere_swe_0.25grid.nc,181.00
20120216_northern_hemisphere_swe_0.25grid.nc,134.00
20120217_northern_hemisphere_swe_0.25grid.nc,105.00
20120218_northern_hemisphere_swe_0.25grid.nc,149.00
20120219_northern_hemisphere_swe_0.25grid.nc,319.00
20120220_northern_hemisphere_swe_0.25grid.nc,162.00
20120221_northern_hemisphere_swe_0.25grid.nc,131.00
20120222_northern_hemisphere_swe_0.25grid.nc,124.00
20120223_northern_hemisphere_swe_0.25grid.nc,159.00
20120224_northern_hemisphere_swe_0.25grid.nc,153.00
20120225_northern_hemisphere_swe_0.25grid.nc,753.00
20120226_northern_hemisphere_swe_0.25grid.nc,1320.00
20120227_northern_hemisphere_swe_0.25grid.nc,348.00
20120228_northern_hemisphere_swe_0.25grid.nc,301.00
20120229_northern_hemisphere_swe_0.25grid.nc,311.00
20120301_northern_hemisphere_swe_0.25grid.nc,359.00
20120302_northern_hemisphere_swe_0.25grid.nc,340.00
20120303_northern_hemisphere_swe_0.25grid.nc,292.00
20120304_northern_hemisphere_swe_0.25grid.nc,614.00
20120305_northern_hemisphere_swe_0.25grid.nc,1492.00
20120306_northern_hemisphere_swe_0.25grid.nc,426.00
20120307_northern_hemisphere_swe_0.25grid.nc,374.00
20120308_northern_hemisphere_swe_0.25grid.nc,90.00
20120309_northern_hemisphere_swe_0.25grid.nc,164.00
20120310_northern_hemisphere_swe_0.25grid.nc,143.00
20120311_northern_hemisphere_swe_0.25grid.nc,127.00
20120312_northern_hemisphere_swe_0.25grid.nc,32.00
20120313_northern_hemisphere_swe_0.25grid.nc,0.00
20120314_northern_hemisphere_swe_0.25grid.nc,0.00
20120315_northern_hemisphere_swe_0.25grid.nc,0.00
20120316_northern_hemisphere_swe_0.25grid.nc,0.00
20120317_northern_hemisphere_swe_0.25grid.nc,0.00
20120318_northern_hemisphere_swe_0.25grid.nc,0.00
20120319_northern_hemisphere_swe_0.25grid.nc,0.00
20120320_northern_hemisphere_swe_0.25grid.nc,0.00
20120321_northern_hemisphere_swe_0.25grid.nc,0.00
20120322_northern_hemisphere_swe_0.25grid.nc,0.00
20120323_northern_hemisphere_swe_0.25grid.nc,0.00
20120324_northern_hemisphere_swe_0.25grid.nc,0.00
20120325_northern_hemisphere_swe_0.25grid.nc,0.00
20120326_northern_hemisphere_swe_0.25grid.nc,0.00
20120327_northern_hemisphere_swe_0.25grid.nc,0.00
20120328_northern_hemisphere_swe_0.25grid.nc,0.00
20120329_northern_hemisphere_swe_0.25grid.nc,0.00
20120330_northern_hemisphere_swe_0.25grid.nc,0.00
20120331_northern_hemisphere_swe_0.25grid.nc,0.00
20120401_northern_hemisphere_swe_0.25grid.nc,0.00
20120402_northern_hemisphere_swe_0.25grid.nc,0.00
20120403_northern_hemisphere_swe_0.25grid.nc,0.00
20120404_northern_hemisphere_swe_0.25grid.nc,0.00
20120405_northern_hemisphere_swe_0.25grid.nc,0.00
20120406_northern_hemisphere_swe_0.25grid.nc,0.00
20120407_northern_hemisphere_swe_0.25grid.nc,0.00
20120408_northern_hemisphere_swe_0.25grid.nc,0.00
20120409_northern_hemisphere_swe_0.25grid.nc,0.00
20120410_northern_hemisphere_swe_0.25grid.nc,0.00
20120411_northern_hemisphere_swe_0.25grid.nc,0.00
20120412_northern_hemisphere_swe_0.25grid.nc,0.00
20120413_northern_hemisphere_swe_0.25grid.nc,0.00
20120414_northern_hemisphere_swe_0.25grid.nc,0.00
20120415_northern_hemisphere_swe_0.25grid.nc,0.00
20120416_northern_hemisphere_swe_0.25grid.nc,0.00
20120417_northern_hemisphere_swe_0.25grid.nc,0.00
20120418_northern_hemisphere_swe_0.25grid.nc,0.00
20120419_northern_hemisphere_swe_0.25grid.nc,0.00
20120420_northern_hemisphere_swe_0.25grid.nc,0.00
20120421_northern_hemisphere_swe_0.25grid.nc,0.00
20120422_northern_hemisphere_swe_0.25grid.nc,0.00
20120423_northern_hemisphere_swe_0.25grid.nc,0.00
20120424_northern_hemisphere_swe_0.25grid.nc,0.00
20120425_northern_hemisphere_swe_0.25grid.nc,0.00
20120426_northern_hemisphere_swe_0.25grid.nc,0.00
20120427_northern_hemisphere_swe_0.25grid.nc,0.00
20120428_northern_hemisphere_swe_0.25grid.nc,0.00
20120429_northern_hemisphere_swe_0.25grid.nc,0.00
20120430_northern_hemisphere_swe_0.25grid.nc,0.00
20120501_northern_hemisphere_swe_0.25grid.nc,0.00
20120502_northern_hemisphere_swe_0.25grid.nc,0.00
20120503_northern_hemisphere_swe_0.25grid.nc,0.00
20120504_northern_hemisphere_swe_0.25grid.nc,0.00
20120506_northern_hemisphere_swe_0.25grid.nc,0.00
20120507_northern_hemisphere_swe_0.25grid.nc,0.00
20120508_northern_hemisphere_swe_0.25grid.nc,0.00
20120509_northern_hemisphere_swe_0.25grid.nc,0.00
20120510_northern_hemisphere_swe_0.25grid.nc,0.00
20120511_northern_hemisphere_swe_0.25grid.nc,0.00
20120512_northern_hemisphere_swe_0.25grid.nc,0.00
20120513_northern_hemisphere_swe_0.25grid.nc,0.00
20120514_northern_hemisphere_swe_0.25grid.nc,0.00
20120515_northern_hemisphere_swe_0.25grid.nc,0.00
20120516_northern_hemisphere_swe_0.25grid.nc,0.00
20120517_northern_hemisphere_swe_0.25grid.nc,0.00
20120518_northern_hemisphere_swe_0.25grid.nc,0.00
20120519_northern_hemisphere_swe_0.25grid.nc,0.00
20120520_northern_hemisphere_swe_0.25grid.nc,0.00
20120521_northern_hemisphere_swe_0.25grid.nc,0.00
20120522_northern_hemisphere_swe_0.25grid.nc,0.00
20120523_northern_hemisphere_swe_0.25grid.nc,0.00
